company,category,sub_category,question,answer,source_url,collected_at
제네시스,홈페이지,,제네시스 홈페이지에 있는 저작물 사용 시 어떤 제한을 받습니까?,"제네시스의 홈페이지 (이하 '홈페이지'라 함)에는 당사에서 저작권을 갖고 있는 텍스트, 이미지, 사진, 영상물, VR, 플래시, 사운드 등의 저작물 (이하 '저작물'라고 함)이 포함되어 있습니다. 이러한 저작물은 대한민국 저작권법의 보호를 받습니다. 따라서 이를 이용하고자 할 경우에는 회사의 사전 허가를 받아야 하며, 허가를 받은 경우에도 아래의 요건을 준수하여야 합니다. - 법인 및 단체나 제품 등이 제네시스의 후원ㆍ협력ㆍ보증을 받는 것처럼 오인되도록 사용해서는 안됩니다. - 회사 및 그 제품을 비방하거나 부정적인 이미지를 줄 수 있는 용도로 이용해서는 안됩니다. - 저작물의 크기 조정이나 저작물의 변형, 가공이 필요할 경우 반드시 회사의 사전 허가를 얻어야 합니다. - 저작물의 이용에 따라 생긴 손실이나 결과에 대해 회사는 어떠한 책임도 지지 않습니다. - 어떠한 경우에도 제네시스 웹 사이트의 페이지를 통째로 복제해서 사용해 서는 안됩니다.
회사의 허가 없이 저작물을 복제, 다운로드, 출판, 배포, 소스 이용 등으로 사용할 경우에는 모든 법적인 책임을 지셔야 합니다. 또한 제네시스 웹 사이트를 귀하나 귀하의 회사ㆍ단체 등의 웹사이트에 링크하는 것은 회사의 허가를 받아야 하며, 이 경우에도 ""제네시스 홈페이지로"", ""www.genesis.com으로"" 등 링크 사실을 알리는 표현과 함께 사용해야 합니다.",https://www.genesis.com/kr/ko/support/faq.html,2026-06-27
제네시스,홈페이지,,제품 카탈로그나 설명서의 내용을 사용해도 되는지 궁금합니다.,"개인적인 용도나 비상업적인 용도로 제네시스 제품의 카탈로그나 설명서 등의 일부를 인용 및 사용하는 경우에는 회사의 승인을 얻을 필요가 없습니다. 단, ""위 자료의 저작권은 제네시스에 있습니다""와 같은 표현과 함께 사용하여 저작권이 제네시스에 있음을 명시해야 합니다. 또한 제네시스 및 그 제품을 비방하는 목적으로 사용해서는 안되며, 귀하나 귀하의 회사ㆍ사업ㆍ단체 등이 제네시스의 후원ㆍ협력ㆍ보증을 받는 것처럼 오인될 수 있는 외관으로 사용해서는 안됩니다. 상업적인 용도로 사용하고자 할 때는 당사 법무팀의 사전 승인을 받아야 합니다.",https://www.genesis.com/kr/ko/support/faq.html,2026-06-27
제네시스,홈페이지,,제네시스 저작물 사용에 대해서 자세한 내용을 알려주세요.,"기타 자세한 사항을 보시려면 홈페이지 메인 하단에 있는 ""저작권 안내"" 를 보시면 상세한 내용을 보실 수 있습니다. 쉽게 말씀드리면 개인홈페이지에 개인이 자료로써 보관코자 할 경우에는 당사 이미지를 사용하는데 큰 문제가 없습니다. 기타 상업적인 목적이나 기업사이트 등 다른 용도로 사용코자 하실 때에는 우선 저작권 안내에 관한 사항을 검토하시고 다른 문의 사항이 있으시면 당사 법무팀에 문의를 해주시기 바랍니다. 또한, 홈페이지에 게재되지 않은 다른 이미지를 추가로 제공하지는 않습니다",https://www.genesis.com/kr/ko/support/faq.html,2026-06-27
제네시스,홈페이지,,제네시스 홈페이지의 가입 대상을 알려주세요.,"제네시스 브랜드에 관심 있는 누구나 가입 가능합니다.
단, 법인의 경우 블루멤버스에 기 가입되어 있거나 법인공인인증서를 통해 회원가입을 거치며 사업자번호를 가지고 있어야 회원가입이 가능합니다.",https://www.genesis.com/kr/ko/support/faq.html,2026-06-27
제네시스,MY GENESIS 앱,,구글 플레이스토어 혹은 앱 스토어에서 MY GENESIS 앱이 안 보여요. 어떻게 해야 하나요?,"현재 MY GENESIS 앱은 구글 플레이스토어와 앱 스토어에 게시되어 있습니다. 만약 스토어에서 앱이 보이지 않을 경우, 우선 MY GENESIS 앱을 지원하는 운영체제를 확인해 주세요. 아이폰은 iOS 버전 15부터, 안드로이드 스마트폰은 안드로이드 버전 9부터 지원합니다. MY GENESIS 앱을 지원하는 운영 체제임에도 불구하고 MY GENESIS 앱이 보이지 않는다면 플레이스토어 혹은 앱 스토어에 각각 문의 부탁드립니다. 혹은 아래의 [MY GENESIS 앱 설치 링크]를 통해 MY GENESIS 앱을 다운로드할 수 있습니다. [MY GENESIS 앱 설치] ※ MY GENESIS 앱은 국내에서 차량 서비스를 이용하기 위한 앱입니다. 해외 계정으로 구글 플레이스토어와 앱 스토어를 사용하시는 경우 국내 계정으로 전환 후 앱 다운로드 부탁드립니다.",https://www.genesis.com/kr/ko/support/faq.html,2026-06-27
제네시스,MY GENESIS 앱,,MY GENESIS 앱 다운로드가 중간에 멈춰요. 어떻게 해야 하나요?,"MY GENESIS 앱 다운로드를 시도하여 정상적으로 설치가 시작되었으나, 다운로드 중에 플레이스토어 혹은 앱 스토어가 멈췄을 수 있습니다. [안드로이드] 단말기 용량이 부족해서 다운로드가 멈췄을 수 있습니다. 기기에 충분한 용량이 있는지 확인하신 후, 플레이스토어의 '상세 정보'에 들어가셔서 앱 데이터를 삭제하신 후 다운로드를 다시 진행해 주세요. [플레이스토어 앱의 [상세정보] 화면 > 앱 데이터 및 캐시 삭제 > 플레이스토어 앱에 들어가 다시 로그인 > MY GENESIS 앱 재설치] 추가로, 삼성 단말기의 경우 [보안폴더] 내에 MY GENESIS 앱이 복사되어 있을 경우 설치가 진행되지 않습니다. [보안폴더]를 확인하신 후, MY GENESIS 앱이 포함되어 있다면 삭제하신 후 다운로드를 다시 진행해 주시기 바랍니다. [iOS] iOS에서 해당 문제가 발생하는 경우, 제네시스 고객센터(080-700-6000)로 연락 부탁드립니다.",https://www.genesis.com/kr/ko/support/faq.html,2026-06-27
제네시스,MY GENESIS 앱,,앱을 사용하던 중 화면이 하얗게 변하면서 실행이 안 돼요,"안드로이드 스마트폰을 사용하는 동안 화면이 하얗게 변하는 백화 현상이 나타나실 경우, 아래의 방법을 시도해 주세요. 1. 'Android 시스템 WebView'를 최신 버전으로 업데이트해 주세요. 2. 'Chrome' 앱을 최신 버전으로 업데이트해 주세요. 지속적인 오류 발생 시 제네시스 고객센터(080-700-6000)로 연락 부탁드립니다.",https://www.genesis.com/kr/ko/support/faq.html,2026-06-27
제네시스,MY GENESIS 앱,,"MY GENESIS 실행 후, [디지털 키 이용 안내] 팝업창을 확인하면 앱이 자동으로 종료됩니다. 어떻게 해야 하나요?","디지털 키 삭제 팝업은 동일 스마트폰 기기에 제네시스 디지털 키 앱이 설치되어 있는 경우에만 뜨게 되어있습니다. 기존에 사용하시던 제네시스 디지털 키 앱을 삭제하신 후, MY GENESIS 앱을 사용해 주세요. ※ 안드로이드 스마트폰을 사용하시는 경우, 배경화면에서 제네시스 디지털 키 앱을 삭제하면 '제네시스 디지털 키 바로 가기'가 삭제됩니다. 앱 목록을 확인하시어 제네시스 디지털 키 앱 삭제를 진행해 주세요.",https://www.genesis.com/kr/ko/support/faq.html,2026-06-27
제네시스,MY GENESIS 앱,,제네시스 통합 회원 가입 과정에서 인증 문자가 오지 않아요. 어떻게 해야 하나요?,"이동통신사 스팸 필터링 부가 서비스에 의해 인증 문자가 스팸으로 분류되어 수신되지 않을 수 있습니다. 고객님께서 직접 이동 통신사의 고객센터로 문의하여 080-700-6000 번호가 필터링 되었는지 확인하신 후, 080-700-6000 번호를 스팸 해제하시면 정상적으로 인증 과정을 진행하실 수 있습니다. 지속적인 오류 발생 시 제네시스 고객센터(080-700-6000)로 연락 부탁드립니다.",https://www.genesis.com/kr/ko/support/faq.html,2026-06-27
제네시스,MY GENESIS 앱,,디지털 키는 어떻게 등록하나요?,"MY GENESIS 앱에서 디지털 키를 등록하는 방법은 아래와 같습니다. 1. 스마트폰과 스마트 키를 소지하시고 차량에 탑승하신 후, 차량 시동을 켜 주세요. 2. MY GENESIS 앱에서 디지털 키를 등록하고자 하는 차량을 대표 차량으로 설정합니다. 3. 홈 화면 우측 상단의 [마이 메뉴 ☰ > 이용 가능한 차량 > 차량 정보 및 관리]에서 [디지털 키] 버튼을 선택해 주세요. 4. [디지털 키 등록] 버튼을 선택해 주세요. 5. [등록 시작] 버튼을 선택하시면 디지털 키 등록이 시작됩니다. 6. 차량 내 내비게이션 화면에서 [설정 > 차량 > 디지털 키 > 스마트폰 키 > 등록] 순으로 버튼을 선택한 뒤, 스마트폰을 무선 충전 패드에 올려놓습니다. 7. 스마트폰이 정상적으로 인식되면 디지털 키 등록이 완료됩니다. 8. 디지털 키 등록이 완료되면 앱에서 근거리 원격 제어와 디지털 키를 사용하실 수 있습니다. ※ 이미 차량에 등록된 디지털 키가 있는 경우 차량 내비게이션 등록 버튼이 비활성화되어 있습니다. 차량에 등록된 디지털 키를 삭제하신 후 앱에서 디지털 키 등록을 진행해 주세요.",https://www.genesis.com/kr/ko/support/faq.html,2026-06-27
제네시스,MY GENESIS 앱,,디지털 키 2는 어떻게 등록하나요?,"MY GENESIS 앱에서 디지털 키 2를 등록하는 방법은 아래와 같습니다. 1. 스마트폰과 스마트 키를 들고 차량에 탑승하신 후 차량 시동을 켭니다. 2. 홈 화면 우측 상단의 [마이 메뉴 ☰ > 이용 가능한 차량 > 내 차량 > 차량 정보 및 관리 > 차량 관리 > 디지털 키] 메뉴에서 디지털 키가 미등록된 상태에서 [등록 시작] 버튼을 선택하면 제조사 앱 화면으로 이동합니다. [디지털 키 2 지원 차량] - 디지털 키 2 터치 : G70(2023년 출시 모델) - 디지털 키 2 : G90 (2022년 이후 출시 모델), GV80 (2023년 출시 모델), GV80 Coupe, G80 (2023년 출시 모델), GV60 GV70 (2025년 출시 모델), Electrified G80 (2025년 출시 모델), Electrified GV70 (2025년 출시 모델) ※ 디지털 키 2 최초 등록은 MY GENESIS 앱 주사용자만 할 수 있으며, 제조사 앱 (애플 Wallet / 삼성 Pass)을 통해 다른 고객에게 공유하실 수 있습니다. [디지털 키 지원 스마트폰] - 제네시스 웹사이트 [홈 > 고객센터 > 다운로드 센터 > 제네시스 커넥티드 서비스] 페이지의 [15. 디지털 키 2 지원 스마트폰 리스트]에서 확인하실 수 있습니다. [제조사 별 디지털 키 2 등록 절차] - 안드로이드 디지털 키 등록 절차 - iOS 디지털 키 등록 절차",https://www.genesis.com/kr/ko/support/faq.html,2026-06-27
제네시스,MY GENESIS 앱,,아이폰에서 디지털 키를 사용할 수 있나요?,"애플의 NFC 정책으로 인해, 아이폰을 이용하시는 고객님께서는 디지털 키 1을 사용하실 수 없습니다. 다만, 디지털 키 2 지원 차량을 이용하시는 경우 아이폰에서 디지털 키 2를 등록하여 사용하실 수 있습니다. [디지털 키 2 지원 차량] - 디지털 키 2 터치 : G70 (2023년 출시 모델) - 디지털 키 2 : G90 (2022년 이후 출시 모델), GV80 (2023년 출시 모델), GV80 Coupe, G80 (2023년 출시 모델), GV60 GV70 (2025년 출시 모델), Electrified G80 (2025년 출시 모델), Electrified GV70 (2025년 출시 모델)",https://www.genesis.com/kr/ko/support/faq.html,2026-06-27
제네시스,MY GENESIS 앱,,기존 디지털 키 앱에서 디지털 키를 등록하여 사용하고 있습니다. MY GENESIS 앱에서 디지털 키를 새로 등록해야 하나요?,"기존에 디지털 키 앱을 사용하셨더라도 MY GENESIS 앱에서 디지털 키를 새로 등록하여 사용하셔야 합니다. 디지털 키 앱을 사용하셨던 경우, 디지털 키 앱을 삭제하신 후 MY GENESIS 앱을 사용하실 수 있습니다.",https://www.genesis.com/kr/ko/support/faq.html,2026-06-27
제네시스,MY GENESIS 앱,,디지털 키 등록이 안 돼요.,"MY GENESIS 앱에서 디지털 키 등록이 안 되는 경우, 아래 3가지 사항을 확인해 주시기 바랍니다. 1. 내비게이션 및 스마트폰에 디지털 키가 존재하는지 확인해 주세요. - 차량 내비게이션 및 스마트폰의 디지털 키 등록 상태를 확인하여야 합니다. - 스마트폰에는 디지털 키가 등록되어 있지 않지만, 차량 내비게이션에 디지털 키가 등록되어 있는 경우 해당 메시지가 보이실 수 있습니다. - 이 경우 아래 절차에 따라 디지털 키를 재등록한 후 디지털 키를 사용할 수 있습니다. ① 차량 내비게이션에서 [SETUP > 차량 > 디지털 키 > 스마트폰 키] 메뉴에 진입해 주세요. ② [등록] 버튼이 비활성화되어 있는 경우 차량 내비게이션에 디지털 키가 등록되어 있는 상태입니다. 차량에서 디지털 키를 삭제하신 후 절차에 따라 재등록을 진행해 주세요. ③ [등록] 버튼이 활성화되어 있는 경우 차량 내비게이션에 디지털 키가 등록되어 있지 않은 상태입니다. 절차에 따라 디지털 키 등록을 진행해 주세요. 2. 스마트폰 NFC 기능이 기본 모드인지 확인해 주세요. - 스마트폰의 케이스 탈착 여부 및 잠금 화면이 해제 상태인지 확인하여야 합니다. - 스마트폰의 NFC 기능이 정상 동작 중인지 확인하여야 합니다. (ex. NFC 교통 카드 등의 기능 확인) ① 삼성 스마트폰의 경우 NFC 모드가 기본 모드로 설정되어 있는지 확인하여야 합니다. ② LG 스마트폰의 경우 NFC 사용 및 태그 읽기/쓰기가 ON 상태로 설정되어 있는지 확인하여야 합니다. - LG 스마트폰의 경우 NFC 모드가 기본 모드와 카드 모드가 나누어져 있습니다. - NFC 사용 및 태그 읽기/쓰기가 모두 ON 상태여야 NFC 모드가 기본 모드로 설정됩니다. (NFC 사용만 ON 상태일 경우 NFC 모드가 카드 모드로 설정됩니다.) - 스마트폰의 상단 바 (상태 바)에서 NFC 모드를 확인할 수 있습니다. - 디지털 키 등록 진행 시, 스마트폰과 차량 무선 패드 위치가 맞지 않거나 등록이 60초 이내에 완료되지 않을 경우 오류가 발생할 수 있습니다. 3. 위의 두 가지 사항에 해당되지 않으며, 디지털 키 등록 시 필요한 모든 조건이 충족된 경우 다음 사항을 확인해 주세요. - 스마트폰의 NFC 기능이 의심되는 경우 유심을 제거하시고 다시 꽂은 후에 스마트폰 재부팅을 진행해 주세요. 지속적인 오류 발생 시 제네시스 고객센터(080-700-6000)로 연락 부탁드립니다.",https://www.genesis.com/kr/ko/support/faq.html,2026-06-27
제네시스,MY GENESIS 앱,,디지털 키 등록 중 '패드가 인식되지 않습니다. 스마트폰을 차량 무선 충전 패드에 올려 주세요.' 메시지가 보이며 등록이 실패할 경우 어떻게 해야 하나요?,'패드가 인식되지 않습니다. 스마트폰을 차량 무선 충전 패드에 올려 주세요.' 메시지와 함께 디지털 키 등록에 실패할 경우 아래 사항을 확인해 주세요. 1. 사용 중인 스마트폰의 유심이 LG U+ 구형 유심인 U2000 유심인지 확인해 주세요. -LG U+ U2000 유심 자체 오류로 NFC 기본 모드 기능 작동에 문제가 발생하여 디지털 키를 사용하실 수 없습니다. 2. 스마트폰에서 디지털 키 앱의 저장 공간을 정리해 주세요. - [스마트폰 설정 > 애플리케이션 > MY GENESIS > 저장 공간]에서 [캐시 삭제]와 [데이터 삭제]를 진행하신 후 스마트폰을 재부팅하여 디지털 키 등록을 다시 시도해 주세요. 이후에도 동일한 현상이 반복되는 경우 제네시스 고객센터(080-700-6000)로 연락 부탁드립니다.,https://www.genesis.com/kr/ko/support/faq.html,2026-06-27
제네시스,MY GENESIS 앱,,차량 내비게이션 화면에 '디지털 키 등록이 취소되었습니다.' 메시지가 보이면서 디지털 키 등록이 안 돼요.,"디지털 키 등록은 시작하였으나 등록 중 스마트폰이 움직여서 스마트폰과 차량 무선 패드 위치가 맞지 않아 디지털 키 등록이 취소된 경우, 해당 메시지가 나타납니다. 디지털 키 등록을 진행하실 때, 스마트폰 위치를 고정시킨 후 등록을 진행해 주세요.",https://www.genesis.com/kr/ko/support/faq.html,2026-06-27
제네시스,MY GENESIS 앱,,"MY GENESIS 앱에서 디지털 키 등록 시 '연결 시도 중' 메시지가 보이면서 등록이 중단되거나, '디지털 키를 등록할 수 없습니다. 잠시 후 다시 시도해 주세요.' 메시지가 나타나는 경우는 어떻게 해야 하나요?","디지털 키 등록을 진행하던 중 NFC 연결이 끊어진 경우 해당 메시지가 보입니다. 아래 사항을 확인하신 후, 디지털 키 등록 절차에 따라 등록을 진행해 주세요. 1. 스마트폰의 모바일 데이터 / 블루투스 기능이 켜져 있는 상태인지 확인해 주세요. 2. NFC 기능이 켜져 있고 기본 모드로 설정되어 있는지 확인해 주세요. 3. 스마트폰 케이스가 제거된 상태에서 등록을 시도해 주세요. 4. 스마트폰의 NFC 안테나 위치와 차량의 무선 충전 패드가 정확히 맞닿아 있는지 확인해 주세요. [디지털 키 지원 가능 스마트폰] 디지털 키는 당사 내부 기준을 통과한 안드로이드 스마트폰에서만 이용 가능합니다. - 안드로이드 OS 9.0 (Pie) 이상 (2018-8-6일 배포), 블루투스 버전 4.2 이상, TEE (디지털 키 암호화 보안 영역) 지원 스마트폰 - iOS 스마트폰은 애플의 NFC 보안 정책에 따라 현재 디지털 키 이용이 불가합니다. NFC 카드 키만 사용이 가능합니다. ※ 출시된 지 오래된 일부 스마트폰에서는 사용이 원활하지 않을 수 있습니다. [NFC 안테나 위치] 각 스마트폰 제조사 고객센터에서 확인하실 수 있으며, 갤럭시는 [휴대폰 설정 > 연결 > NFC 및 비접촉결제]에서 NFC 위치를 확인하실 수 있습니다. 이후에도 동일한 현상이 반복되는 경우 제네시스 고객센터(080-700-6000)로 연락 부탁드립니다.",https://www.genesis.com/kr/ko/support/faq.html,2026-06-27
제네시스,MY GENESIS 앱,,MY GENESIS 앱에 차량이 여러 대 등록되어 있는데 모두 디지털 키를 등록할 수 있나요?,"MY GENESIS 앱에 차량이 여러 대 등록되어 있는 경우, 각 차량의 디지털 키를 각각 등록할 수 있습니다. 단, 해당 차량을 대표 차량으로 선택하신 후 디지털 키 등록과 사용을 진행해 주셔야 합니다.",https://www.genesis.com/kr/ko/support/faq.html,2026-06-27
제네시스,MY GENESIS 앱,,디지털 키 등록을 완료했는데 디지털 키를 사용할 수 없어요.,"MY GENESIS 앱에서 디지털 키 등록을 완료했는데 사용할 수 없는 경우 아래 사항을 확인해 주세요. 1. NFC 설정이 기본 모드로 설정되어 있는지를 확인해 주세요. 2. 스마트폰 디스플레이가 켜져 있으며, 스마트폰 잠금 화면이 아닌 상태인지 확인해 주세요. 스마트폰 화면이 잠금 상태가 아닌 경우에만 시동, 도어 잠금, 잠금 해제를 할 수 있습니다. 3. 스마트폰의 블루투스와 GPS 기능을 확인해 주세요. 차량과의 원활한 통신을 위하여 블루투스 기능 및 앱의 블루투스, GPS 권한 설정을 켜 주세요. 4. 차량과 10m 이내에 근접한 상태에서 연결을 시도해 주세요. 차량과의 원활한 통신을 위해서는 10m 이내에 근접하여야 합니다. 5. 차량 내비게이션에 디지털 키가 삭제되어 있는지 확인해 주세요. - 스마트폰에는 디지털 키가 등록되어 있지만, 차량 내비게이션에 디지털 키가 삭제된 경우 연결이 실패할 수 있습니다. - 차량 내비게이션에서 [설정 > 차량 > 디지털 키 > 스마트폰 키] 메뉴에 진입하여 [등록] 버튼이 활성화되어 있는지 확인해 주세요. - [등록] 버튼이 활성화되어 있는 경우 차량 내비게이션에 디지털 키가 삭제된 상태이며, 아래 절차에 따라 디지털 키를 재등록해 주세요. ① MY GENESIS 앱 실행 후 홈 화면 우측 상단의 [마이 메뉴 ☰ > 이용 가능한 차량 > 차량 정보 및 관리 > 디지털 키]에서 초기화 버튼을 선택해 주세요. ② MY GENESIS 앱의 디지털 키 화면에서 [디지털 키 등록] 버튼을 선택해 주세요. ③ 스마트폰을 차량 내 무선 충전 패드에 올려놓고 위 절차에 따라 디지털 키를 재등록한 후, 연결 상태를 확인해 보세요. 이후에도 동일한 현상이 반복되는 경우 제네시스 고객센터(080-700-6000)로 연락 부탁드립니다.",https://www.genesis.com/kr/ko/support/faq.html,2026-06-27
제네시스,MY GENESIS 앱,,근거리 원격 제어(디지털 키) 버튼이 활성화되지 않아요. 어떻게 해야 하나요?,"디지털 키 원격제어 버튼은 MY GENESIS 앱의 홈 화면에서만 제공됩니다. 차량에 근접했을 때에도 홈 화면 하단의 컨시어지 영역(바이오 인증, 스마트 공조 등이 표출되는 카드 영역)이 활성화되지 않을 경우, [근거리 원격 제어 연결] 컨시어지 및 버튼을 눌러 연결을 시도해 주세요. 또한, 해당 내용이 보이지 않는 경우 차량이 디지털 키 2를 지원하는 차량인지 확인해 주세요. 디지털 키 2 대상 차량인 경우 MY GENESIS 앱에서 근거리 원격 제어 버튼을 지원하지 않습니다. [디지털 키 2 지원 차량] - 디지털 키 2 터치 : G70(2023년 출시 모델) - 디지털 키 2 : G90 (2022년 이후 출시 모델), GV80 (2023년 출시 모델), GV80 Coupe, G80 (2023년 출시 모델), GV60 GV70 (2025년 출시 모델), Electrified G80 (2025년 출시 모델), Electrified GV70 (2025년 출시 모델)",https://www.genesis.com/kr/ko/support/faq.html,2026-06-27
제네시스,MY GENESIS 앱,,사용하는 스마트폰이 2대인데 2대 모두 디지털 키를 사용할 수 있나요?,디지털 키는 차량의 주사용자와 동일한 명의자의 스마트폰 1대에서만 등록하실 수 있습니다. 동일한 계정으로 다른 스마트폰 단말에 로그인하셔도 디지털 키를 사용하실 수 없습니다.,https://www.genesis.com/kr/ko/support/faq.html,2026-06-27
제네시스,MY GENESIS 앱,,제네시스 커넥티드 서비스는 어떻게 가입하나요?,MY GENESIS 앱 홈 화면에 [제네시스 커넥티드 서비스] 배너가 안내됩니다. 배너를 클릭하여 제네시스 커넥티드 서비스 가입을 진행해 주세요.,https://www.genesis.com/kr/ko/support/faq.html,2026-06-27
제네시스,MY GENESIS 앱,,제네시스 커넥티드 서비스 앱이 종료되면 제네시스 커넥티드 서비스 5년 무료 이용권도 같이 종료되나요?,"제네시스 커넥티드 서비스 앱의 종료와 제네시스 커넥티드 서비스 5년 무료 이용권의 종료는 관련이 없습니다. 제네시스 커넥티드 서비스 이용권의 기간이 남아 있다면, 해당 서비스를 MY GENESIS 앱에서도 계속 이용하실 수 있습니다.",https://www.genesis.com/kr/ko/support/faq.html,2026-06-27
제네시스,MY GENESIS 앱,,마이 월렛에는 어떤 카드를 연동할 수 있나요?,"마이 월렛에서 연동하실 수 있는 카드는 아래와 같습니다. 제네시스 PLCC 현대카드 /  제네시스 멤버십 카드 / GS칼텍스 멤버십 카드 / 현대오일뱅크 멤버십 카드 / 에스오일 멤버십 카드 [EV 전용] 제네시스 EV 충전 카드 / E-pit 멤버십 카드 - 스마트폰 기종이 iOS인 경우, 제네시스 EV 카드와 E-pit 멤버십 카드로 NFC 결제가 불가능합니다.",https://www.genesis.com/kr/ko/support/faq.html,2026-06-27
제네시스,MY GENESIS 앱,,마이 월렛에서 제네시스 EV 충전 카드가 안 보이거나 활성화가 안 되어 있어요.,해당 카드는 고객님 명의로 발급된 제네시스 EV 충전 카드가 있을 경우 활성화 됩니다. 노출되지 않은 카드는 로그인하신 고객님 기준으로 유효한 카드가 아니기 때문에 노출되지 않습니다.,https://www.genesis.com/kr/ko/support/faq.html,2026-06-27
제네시스,MY GENESIS 앱,,"MY GENESIS 앱에 신용카드를 연결해서 사용했는데, 카드사에서 승인 거절 문자 메시지가 왔어요.","카드사에서 승인 거절 문자가 온 경우, 해당 문자는 카드사 정책이므로 카드사로 문의 부탁드립니다.",https://www.genesis.com/kr/ko/support/faq.html,2026-06-27
제네시스,MY GENESIS 앱,,무상 혜택 쿠폰 잔여 회차는 어떻게 확인하나요?,홈 화면 우측 상단의 [마이 메뉴 ☰ > 이용 가능한 차량 > 내 차량 > 차량 정보 및 관리 > 멤버십 보증 혜택 > 무상 혜택 쿠폰]에서 잔여 횟수 및 사용 내역을 확인하실 수 있습니다. 모델별 이용 혜택은 [제네시스 홈페이지] 에서 확인하실 수 있습니다.,https://www.genesis.com/kr/ko/support/faq.html,2026-06-27
제네시스,MY GENESIS 앱,,차량 이용 권한 양도는 어떻게 하나요?,"홈 화면 우측 상단의 [마이 메뉴 ☰ > 이용 가능한 차량 > 내 차량 > 공유 관리 > 공유 현황 > 권한 양도] 우측의 [양도] 버튼을 누르셔서 차량 이용 권한을 양도하실 수 있습니다. 차량 매도 또는 주사용자 변경이 필요한 경우 사용하실 수 있습니다. 단, 법인 명의 차량은 서류 제출 과정이 필요해 해당 기능으로 권한 양도가 불가하고, 양수인이 서류 제출을 통해 차량을 등록하셔야 합니다. ※ 차량 권한 양도 시 차량의 대표 명의자는 변경되지 않습니다. 차량의 권한 양도는 앱 사용 권한을 공유하거나 양도하는 것으로, 차량등록원부 상 명의에는 영향을 끼치지 않습니다.",https://www.genesis.com/kr/ko/support/faq.html,2026-06-27
제네시스,MY GENESIS 앱,,차량 이용 권한을 양도하면 차량의 대표 명의자도 변경되나요?,"차량 이용 권한 양도 시 차량의 대표 명의자는 변경되지 않습니다. 차량의 이용 권한 양도는 앱 이용 권한을 공유하거나 양도하는 것으로, 차량등록원부 상 명의에는 영향을 끼치지 않습니다.",https://www.genesis.com/kr/ko/support/faq.html,2026-06-27
제네시스,MY GENESIS 앱,,법인 차량의 차량 이용 권한 양도는 어떻게 이루어지나요?,법인 차량은 서류 제출 과정이 필요해 앱 내 권한 양도 기능으로 차량 이용 권한 양도가 불가합니다. 양수인이 다음의 과정을 진행하여 차량을 등록해 주시기 바랍니다. 1. [QR코드로 등록 > 다른 방법으로 등록 > 서류 제출]을 통해 필요한 서류를 제출하여 차량을 등록해 주세요. 2. 홈 화면에 나타나는 제네시스 커넥티드 서비스 약관에 동의하여 제네시스 커넥티드 서비스를 이용하실 수 있습니다.,https://www.genesis.com/kr/ko/support/faq.html,2026-06-27
제네시스,MY GENESIS 앱,,차량 권한 양도 알림이 오지 않아요.,"차량 권한 양도에 실패하거나 알림이 오지 않을 시 아래의 사항을 확인해 주세요. 1. 차량 권한 양도를 받으시는 분이 MY GENESIS 앱을 설치하시고 로그인하신 상태여야 합니다. 2. 차량 권한 양도 시, 휴대폰 번호를 정확히 입력하셨는지 확인해 주세요. 3. 차량 권한 양도는 해당 차량의 주사용자만 가능하며, MY GENESIS 회원만 차량 권한 양도를 받을 수 있습니다. 차량 권한 양도를 받고자 하시는 고객님께서도 MY GENESIS 가입을 진행해 주세요. 4. 법인 차량은 앱에서 권한 양도를 할 수 없습니다. 필요한 서류를 구비하여 제네시스 고객센터(080-700-6000)로 문의해 주세요. 이후에도 문제가 해결되지 않는 경우 제네시스 고객센터(080-700-6000)로 문의 부탁드립니다.",https://www.genesis.com/kr/ko/support/faq.html,2026-06-27
제네시스,MY GENESIS 앱,,차량 공유는 어떻게 하나요?,"홈 화면 우측 상단의 [마이 메뉴 ☰ > 이용 가능한 차량 > 내 차량 > 공유 관리 > 공유 현황 > 공유 받은 회원] 우측의 [+] 버튼을 누르셔서 차량 공유 등록을 진행하실 수 있습니다. 이때, 공유를 받으시는 고객님이 MY GENESIS 앱을 설치하신 후 로그인하신 상태여야 차량 공유가 가능합니다. ※ MY GENESIS 앱에서 차량을 공유하실 때, 멤버십과 프리빌리지 혜택은 공유되지 않습니다.",https://www.genesis.com/kr/ko/support/faq.html,2026-06-27
제네시스,MY GENESIS 앱,,차량 공유 기간은 어느 정도인가요?,"MY GENESIS 앱의 차량 정보 및 서비스 기능과 제네시스 커넥티드 서비스 기능은 기간 제한 없이 공유 가능합니다. 단, 디지털 키 기능은 최대 1년까지 공유하실 수 있습니다.",https://www.genesis.com/kr/ko/support/faq.html,2026-06-27
제네시스,MY GENESIS 앱,,차량 공유는 어떻게 해지하나요?,"홈 화면 우측 상단의 [마이 메뉴 ☰ > 이용 가능한 차량 > 차량 정보 및 관리 > 차량 공유 관리]로 들어가 주세요. [차량 공유 관리] 메뉴에 들어가신 후, [공유 현황 > 공유 받은 회원]에서 해지를 원하는 공유자의 우측 상단 버튼을 누르신 후 [차량 공유 설정]으로 들어갑니다. 화면 하단의 [공유 해지] 버튼을 누르면 해당 이용자에게 차량이 더 이상 공유되지 않습니다.",https://www.genesis.com/kr/ko/support/faq.html,2026-06-27
